Name,AltName,OrigName,State,County1,County2,County3,OrigCounty,Established,Discontinued,Continuous,StampIndex,ID,Coordinates,Duration,GNIS.Match,GNIS.Name,GNIS.County,GNIS.State,GNIS.FEATURE_ID,GNIS.Feature.Class,GNIS.OrigName,GNIS.OrigCounty,GNIS.Latitude,GNIS.Longitude,GNIS.ELEV_IN_M,GNIS.Dist,Latitude,Longitude
LOUISBURG,LOUISBURGH,LOUISBURG(H),NC,FRANKLIN,,,Franklin,1794,,TRUE,0,96059,TRUE,,TRUE,LOUISBURG,FRANKLIN,NC,2773992,Post Office,Louisburg Post Office,Franklin,36.10017,-78.30049,72,1,36.10017,-78.30049
LUMBERTON,,LUMBERTON,NC,ROBESON,,,Robeson,1794,,TRUE,0,96347,TRUE,,TRUE,LUMBERTON,ROBESON,NC,2774061,Post Office,Lumberton Post Office,Robeson,34.62197,-79.00522,42,1,34.62197,-79.00522
LYNCHBURG,LYNCHBURGH,LYNCHBURG(H),VA,CAMPBELL,,,Campbell,1794,,FALSE,0,96499,FALSE,,FALSE,,,,,,,,,,,,,
MARIETTA,,MARIETTA,OH,WASHINGTON,,,Washington,1794,,TRUE,0,97368,TRUE,,TRUE,MARIETTA,WASHINGTON,OH,1082380,Post Office,Marietta Post Office,Washington,39.41384,-81.45589,186,1,39.41384,-81.45589
MARTINSVILLE,CS,MARTINSVILLE (CS),VA,HENRY,,,Henry,1794,,TRUE,0,97635,TRUE,,TRUE,MARTINSVILLE,HENRY,VA,1477323,Populated Place,Martinsville,Henry,36.78653,-79.85865,336,1,36.78653,-79.85865
MECKLENBURG COURTHOUSE,MECKLENBURG,MECKLENBURG COURTHOUSE,VA,MECKLENBURG,,,Mecklenburg,1794,1819,TRUE,7,98531,TRUE,25,TRUE,MECKLENBURG,MECKLENBURG,VA,1500747,Civil,Mecklenburg County,Mecklenburg,36.68036,-78.36269,95,,36.68036,-78.36269
MONTGOMERY,,MONTGOMERY C.H.,NC,MONTGOMERY,,,Montgomery,1794,1807,TRUE,8,100067,TRUE,13,TRUE,MONTGOMERY,MONTGOMERY,NC,1008572,Civil,Montgomery County,Montgomery,35.33247,-79.90548,169,,35.33247,-79.90548
MOORE COURT HOUSE,MOORE,MOORE COURT HOUSE,NC,MOORE,,,Moore,1794,1797,TRUE,9,100172,TRUE,3,TRUE,MOORE,MOORE,NC,1008573,Civil,Moore County,Moore,35.31065,-79.48137,148,,35.31065,-79.48137
MORGANTON,,MORGANTON,NC,BURKE,,,Burke,1794,,TRUE,0,100314,TRUE,,TRUE,MORGANTON,BURKE,NC,2773916,Post Office,Morganton Post Office,Burke,35.74851,-81.70339,322,1,35.74851,-81.70339
NASH COURT HOUSE,NASH,NASH COURT HOUSE,NC,NASH,,,Nash,1794,1844,TRUE,7,101408,TRUE,50,TRUE,NASH,NASH,NC,990867,School,Nash School,Nash,35.97071,-77.96471,60,1,35.97071,-77.96471
NEW CASTLE,,NEW CASTLE,DE,NEW CASTLE,,,New Castle,1794,,TRUE,0,101890,TRUE,,TRUE,NEW CASTLE,NEW CASTLE,DE,2378767,Post Office,New Castle Post Office,New Castle,39.66149,-75.56584,4,1,39.66149,-75.56584
NEW KENT COURTHOUSE,NEW KENT,NEW KENT COURTHOUSE,VA,NEW KENT,,,New Kent,1794,1892,FALSE,2,102047,TRUE,98,TRUE,NEW KENT,NEW KENT,VA,2519636,Post Office,New Kent Post Office,New Kent,37.51767,-76.97672,37,1,37.51767,-76.97672
NEW LONDON,,NEW LONDON,VA,CAMPBELL,,,Campbell,1794,1878,FALSE,6,102080,TRUE,84,TRUE,NEW LONDON,CAMPBELL,VA,1471466,Populated Place,New London,Campbell,37.30181,-79.2803,263,1,37.30181,-79.2803
OSBORNE'S,OSBORNES,OSBORNE'S,VA,CHESTERFIELD,,,Chesterfield,1794,1796,TRUE,9,104390,TRUE,2,TRUE,OSBORNES,CHESTERFIELD,VA,1760109,Populated Place,Osbornes (historical),Chesterfield,37.34459,-77.36915,40,1,37.34459,-77.36915
PITTSYLVANIA COURTHOUSE,PITTSYLVANIA,PITTSYLVANIA COURTHOUSE,VA,PITTSYLVANIA,,,Pittsylvania,1794,1876,TRUE,2,106631,TRUE,82,TRUE,PITTSYLVANIA,PITTSYLVANIA,VA,1480157,Civil,Pittsylvania County,Pittsylvania,36.8213,-79.39712,219,,36.8213,-79.39712
POWHATTAN COURTHOUSE,POWHATTAN,POWHATTAN COURTHOUSE,VA,POWHATAN,,,Powhattan,1794,1893,TRUE,2,107605,TRUE,99,TRUE,POWHATAN,POWHATAN,VA,2767245,Post Office,Powhatan Post Office,Powhatan,37.5543,-77.94019,116,0.8888889,37.5543,-77.94019
RANDOLPH,,RANDOLPH,NC,RANDOLPH,,,Randolph,1794,1907,FALSE,5,108482,TRUE,113,TRUE,RANDOLPH,RANDOLPH,NC,1008580,Civil,Randolph County,Randolph,35.71034,-79.80601,233,,35.71034,-79.80601
RICHMOND,,RICHMOND C.H.,NC,RICHMOND,,,Richmond,1794,1826,TRUE,5,109455,TRUE,32,TRUE,RICHMOND,RICHMOND,NC,1008581,Civil,Richmond County,Richmond,35.00605,-79.74778,96,,35.00605,-79.74778
RICHMOND COURTHOUSE,RICHMOND,RICHMOND COURTHOUSE,VA,RICHMOND,,,Richmond,1794,1832,TRUE,6,109459,TRUE,38,TRUE,RICHMOND,RICHMOND,VA,1780616,Post Office,Richmond Post Office,Richmond (city),37.56067,-77.44596,50,1,37.56067,-77.44596
ROCKINGHAM,,ROCKINGHAM C.H.,NC,ROCKINGHAM,,,Rockingham,1794,1827,TRUE,7,110193,TRUE,33,TRUE,ROCKINGHAM,ROCKINGHAM,NC,1008582,Civil,Rockingham County,Rockingham,36.39601,-79.77499,197,,36.39601,-79.77499
SALISBURY,,SALISBURY,VA,UNKNOWN,,,Unknown,1794,1795,TRUE,9,111659,FALSE,1,FALSE,,,,,,,,,,,,,
SAMPSON COURT HOUSE,SAMPSON,SAMPSON COURT HOUSE,NC,SAMPSON,,,Sampson,1794,1811,TRUE,6,111763,TRUE,17,TRUE,SAMPSON,SAMPSON,NC,1006938,School,Sampson Middle School,Sampson,34.99739,-78.33083,46,1,34.99739,-78.33083
SWEET SPRINGS,,SWEET SPRINGS,VA,BOTETOURT,,,Botetourt,1794,1863,TRUE,5,116486,FALSE,69,FALSE,,,,,,,,,,,,,
TODD'S BRIDGE,TODDS BRIDGE,TODD'S BRIDGE,VA,KING WILLIAM,,,King William,1794,1797,TRUE,9,117642,FALSE,3,FALSE,,,,,,,,,,,,,
WARSAW,,WARSAW,VA,RICHMOND,,,Richmond,1794,,TRUE,0,120471,TRUE,,TRUE,WARSAW,RICHMOND,VA,2519663,Post Office,Warsaw Post Office,Richmond,37.96306,-76.75499,40,1,37.96306,-76.75499
WASHINGTON,,WASHINGTON,KY,MASON,,,Mason,1794,,TRUE,0,120505,TRUE,,TRUE,WASHINGTON,MASON,KY,2794027,Post Office,Washington Post Office,Mason,38.61372,-83.8087,276,1,38.61372,-83.8087
WEST LIBERTY,,WEST LIBERTY,WV,OHIO,,,Ohio,1794,,FALSE,0,121309,TRUE,,TRUE,WEST LIBERTY,OHIO,WV,1555947,Populated Place,West Liberty,Ohio,40.16979,-80.59369,373,1,40.16979,-80.59369
WHEELING,,WHEELING,WV,OHIO,,,Ohio,1794,,FALSE,0,121689,TRUE,,TRUE,WHEELING,OHIO,WV,1717136,Post Office,Wheeling Post Office,Ohio,40.06765,-80.72173,208,1,40.06765,-80.72173
WILLIAMSBORO,,WILLIAMSBORO,NC,VANCE,,,Vance,1794,1909,TRUE,4,122277,TRUE,115,TRUE,WILLIAMSBORO,VANCE,NC,997393,Populated Place,Williamsboro,Vance,36.43042,-78.43166,130,1,36.43042,-78.43166
WINDSOR,,WINDSOR C.H.,NC,BERTIE,,,Bertie,1794,1844,TRUE,7,122591,TRUE,50,TRUE,WINDSOR,BERTIE,NC,2774147,Post Office,Windsor Post Office,Bertie,35.99911,-76.94742,2,1,35.99911,-76.94742
ANDOVER,,ANDOVER,MA,ESSEX,,,Essex,1795,,TRUE,0,1262,TRUE,,TRUE,ANDOVER,ESSEX,MA,1979038,Post Office,Andover Post Office,Essex,42.6619133,-71.1454844,17,1,42.6619133,-71.1454844
BERWICK,,BERWICK (1),ME,YORK,,,York,1795,1815,TRUE,5,4558,TRUE,20,TRUE,BERWICK,YORK,ME,1911043,Post Office,Berwick Post Office,York,43.2646932,-70.8502264,54,1,43.2646932,-70.8502264
BROWNSVILLE,,BROWNSVILLE,PA,FAYETTE,,,Fayette,1795,,TRUE,0,7334,TRUE,,TRUE,BROWNSVILLE,FAYETTE,PA,2779857,Post Office,Brownsville Post Office,Fayette,40.0213926,-79.8866621,236,1,40.0213926,-79.8866621
CANAAN,,CANAAN,CT,LITCHFIELD,,,Litchfield,1795,,TRUE,0,8646,TRUE,,TRUE,CANAAN,LITCHFIELD,CT,1931852,Post Office,Canaan Post Office,Litchfield,42.0272666,-73.3313357,204,1,42.0272666,-73.3313357
CANAAN,,CANAAN (1),ME,SOMERSET,,,Somerset,1795,1811,TRUE,6,8651,TRUE,16,TRUE,CANAAN,SOMERSET,ME,1908504,Post Office,Canaan Post Office,Somerset,44.7617439,-69.5619352,74,1,44.7617439,-69.5619352
CHANDLER'S RIVER,CHANDLERS RIVER,CHANDLER'S RIVER,ME,WASHINGTON,,,Washington,1795,1800,TRUE,9,10058,TRUE,5,TRUE,CHANDLER'S RIVER,WASHINGTON,ME,1909220,Post Office,Chandler's River Post Office,Washington,44.6591328,-67.5772554,14,1,44.6591328,-67.5772554
CONCORD,,CONCORD,MA,MIDDLESEX,,,Middlesex,1795,,TRUE,0,12194,TRUE,,TRUE,CONCORD,MIDDLESEX,MA,1972370,Post Office,Concord Post Office,Middlesex,42.4588913,-71.3500433,38,1,42.4588913,-71.3500433
COOPERSTOWN,,COOPERSTOWN,NY,OTSEGO,,,Otsego,1795,,TRUE,0,12497,TRUE,,TRUE,COOPERSTOWN,OTSEGO,NY,2599215,Post Office,Cooperstown Post Office,Otsego,42.7004421,-74.9230303,376,1,42.7004421,-74.9230303
DEDHAM,,DEDHAM,MA,NORFOLK,,,Norfolk,1795,,TRUE,0,14673,TRUE,,TRUE,DEDHAM,NORFOLK,MA,618743,Post Office,Dedham Post Office (historical),Norfolk,42.2509318,-71.1672753,36,1,42.2509318,-71.1672753
DOVER,,DOVER,NH,STRAFFORD,,,Strafford,1795,,TRUE,0,15823,TRUE,,TRUE,DOVER,STRAFFORD,NH,1914733,Post Office,Dover Post Office,Strafford,43.1952083,-70.876861,18,1,43.1952083,-70.876861
DURHAM,,DURHAM,NH,STRAFFORD,,,Strafford,1795,,TRUE,0,16393,TRUE,,TRUE,DURHAM,STRAFFORD,NH,1914740,Post Office,Durham Post Office,Strafford,43.1339748,-70.9244074,18,1,43.1339748,-70.9244074
ELBERTON,,ELBERTON (CH),GA,ELBERT,,,Elbert,1795,,FALSE,0,17834,TRUE,,TRUE,ELBERTON,ELBERT,GA,347845,Post Office,Elberton Post Office,Elbert,34.1086624,-82.8647952,213,1,34.1086624,-82.8647952
FALMOUTH,,FALMOUTH,MA,BARNSTABLE,,,Barnstable,1795,,TRUE,0,19507,TRUE,,TRUE,FALMOUTH,BARNSTABLE,MA,616278,Populated Place,Falmouth,Barnstable,41.5514979,-70.6147519,6,1,41.5514979,-70.6147519
FLEMINGTON,,FLEMINGTON,NJ,HUNTERDON,,,Hunterdon,1795,,TRUE,0,20281,TRUE,,TRUE,FLEMINGTON,HUNTERDON,NJ,2043916,Post Office,Flemington Post Office,Hunterdon,40.5118326,-74.8594648,52,1,40.5118326,-74.8594648
GERMAN FLATTS,,GERMAN FLATTS,NY,HERKIMER,,,Herkimer,1795,1832,FALSE,6,22236,TRUE,37,TRUE,GERMAN FLATTS,HERKIMER,NY,978997,Civil,Town of German Flatts,Herkimer,42.9868407,-74.9804143,318,1,42.9868407,-74.9804143
GRAY,,GRAY,ME,CUMBERLAND,,,Cumberland,1795,,TRUE,0,23586,TRUE,,TRUE,GRAY,CUMBERLAND,ME,567096,Populated Place,Gray,Cumberland,43.885632,-70.3317195,92,1,43.885632,-70.3317195
GREENE,,GREENE (1),ME,KENNEBEC,,,Kennebec/Androscoggin,1795,,FALSE,0,23805,FALSE,,FALSE,,,,,,,,,,,,,
GREENVILLE,,GREENVILLE (CH),SC,GREENVILLE,,,Greenville,1795,,TRUE,0,23931,TRUE,,TRUE,GREENVILLE,GREENVILLE,SC,1245496,Post Office,Greenville Post Office,Greenville,34.8547067,-82.4079477,296,1,34.8547067,-82.4079477
HAMBURG,HAMBURGH,HAMBURG(H),NJ,SUSSEX,,,Sussex,1795,,TRUE,0,24739,TRUE,,TRUE,HAMBURG,SUSSEX,NJ,2802261,Post Office,Hamburg Post Office,Sussex,41.1514504,-74.5755599,140,1,41.1514504,-74.5755599
HANOVER,,HANOVER,PA,YORK,,,York,1795,,TRUE,0,24978,TRUE,,TRUE,HANOVER,YORK,PA,2756645,Post Office,Hanover Post Office,York,39.7996659,-76.9865474,182,1,39.7996659,-76.9865474
HINGHAM,,HINGHAM,MA,PLYMOUTH,,,Plymouth,1795,,TRUE,0,26776,TRUE,,TRUE,HINGHAM,PLYMOUTH,MA,1976791,Post Office,Hingham Post Office,Plymouth,42.2429265,-70.8892512,5,1,42.2429265,-70.8892512
JOHNSTOWN,,JOHNSTOWN,NY,FULTON,,,Fulton,1795,,TRUE,0,29530,TRUE,,TRUE,JOHNSTOWN,FULTON,NY,2617983,Post Office,Johnstown Post Office,Fulton,43.0071003,-74.3738753,213,1,43.0071003,-74.3738753
KNOXVILLE,,KNOXVILLE,TN,KNOX,,,Knox,1795,,TRUE,0,30855,TRUE,,TRUE,KNOXVILLE,KNOX,TN,1651754,Post Office,Knoxville Post Office,Knox,35.9610824,-83.919098,279,1,35.9610824,-83.919098
LEWISTON,,LEWISTON,ME,LINCOLN,,,Lincoln/Androscoggin,1795,,FALSE,0,32558,FALSE,,FALSE,,,,,,,,,,,,,
MARLBORO,MARLBOROUGH,MARLBORO(UGH),NH,CHESHIRE,,,Cheshire,1795,,TRUE,0,35445,TRUE,,TRUE,MARLBORO,CHESHIRE,NH,1917895,Post Office,Marlboro Post Office,Cheshire,42.9064587,-72.210349,212,1,42.9064587,-72.210349
MIDDLETOWN,,MIDDLETOWN,NY,SUFFOLK,,,Suffolk,1795,1796,TRUE,9,37169,TRUE,1,TRUE,MIDDLETOWN,SUFFOLK,NY,2124776,Church,Middletown Presbyterian Church (historical),Suffolk,40.8783333,-72.9633333,27,,40.8783333,-72.9633333
MIDDLETOWN POINT,,MIDDLETOWN POINT,NJ,MONMOUTH,,,Monmouth,1795,1865,TRUE,5,37176,TRUE,70,TRUE,MIDDLETOWN POINT,MONMOUTH,NJ,878181,Populated Place,Middletown Point,Monmouth,40.41483,-74.2295891,16,1,40.41483,-74.2295891
MILFORD,,MILFORD,CT,NEW HAVEN,,,New Haven,1795,,TRUE,0,37301,TRUE,,TRUE,MILFORD,NEW HAVEN,CT,1932403,Post Office,Milford Post Office,New Haven,41.2340576,-73.0157768,19,1,41.2340576,-73.0157768
MONMOUTH,,MONMOUTH,NJ,MONMOUTH,,,Monmouth,1795,1801,TRUE,8,38053,TRUE,6,TRUE,MONMOUTH,MONMOUTH,NJ,876504,Populated Place,Monmouth,Monmouth,40.260111,-74.2737573,52,1,40.260111,-74.2737573
NEW GERMANTOWN,,NEW GERMANTOWN,NJ,HUNTERDON,,,Hunterdon,1795,1918,TRUE,1,40150,TRUE,123,TRUE,NEW GERMANTOWN,HUNTERDON,NJ,878982,Populated Place,New Germantown,Hunterdon,40.6726014,-74.7473849,69,1,40.6726014,-74.7473849
NEW MILFORD,,NEW MILFORD,CT,LITCHFIELD,,,Litchfield,1795,,TRUE,0,40268,TRUE,,TRUE,NEW MILFORD,LITCHFIELD,CT,1932227,Post Office,New Milford Post Office,Litchfield,41.5781814,-73.4118563,79,1,41.5781814,-73.4118563
NEWBURG,NEWBURGH,NEWBURG(H),NY,ORANGE,,,Orange,1795,,FALSE,0,40441,TRUE,,TRUE,NEWBURGH,ORANGE,NY,2093296,Post Office,Newburgh Post Office,Orange,41.5032296,-74.0110165,41,1,41.5032296,-74.0110165
NEWPORT BRIDGE,,NEWPORT BRIDGE,GA,LIBERTY,,,Liberty,1795,1799,FALSE,8,40554,FALSE,4,FALSE,,,,,,,,,,,,,
NORRIDGEWOCK,,NORRIDGEWOCK (1),ME,SOMERSET,,,Somerset,1795,1902,TRUE,1,40939,TRUE,107,TRUE,NORRIDGEWOCK,SOMERSET,ME,1908629,Post Office,Norridgewock Post Office,Somerset,44.7142279,-69.7968287,69,1,44.7142279,-69.7968287
NORTHUMBERLAND,,NORTHUMBERLAND,PA,NORTHUMBERLAND,,,Northumberland,1795,,TRUE,0,41652,TRUE,,TRUE,NORTHUMBERLAND,NORTHUMBERLAND,PA,2772887,Post Office,Northumberland Post Office,Northumberland,40.8878484,-76.7950738,139,1,40.8878484,-76.7950738
OLD FORT SCHUYLER,,OLD FORT SCHUYLER,NY,ONEIDA,,,Oneida,1795,1799,TRUE,7,42465,TRUE,4,TRUE,OLD FORT SCHUYLER,ONEIDA,NY,968324,Populated Place,Old Fort Schuyler,Oneida,43.1009031,-75.2326641,139,1,43.1009031,-75.2326641
ONONDAGA,,ONONDAGA (1),NY,ONONDAGA,,,Onondaga,1795,1824,TRUE,6,42727,TRUE,29,TRUE,ONONDAGA,ONONDAGA,NY,2618050,Post Office,Onondaga Post Office,Onondaga,43.0050772,-76.1767884,240,1,43.0050772,-76.1767884
ORFORD,,ORFORD,NH,GRAFTON,,,Grafton,1795,,TRUE,0,42923,TRUE,,TRUE,ORFORD,GRAFTON,NH,1916742,Post Office,Orford Post Office,Grafton,43.9075721,-72.134644,127,1,43.9075721,-72.134644
PETERBORO,PETERBOROUGH,PETERBORO(UGH),NH,HILLSBOROUGH,,,Hillsboro,1795,,FALSE,0,44742,TRUE,,TRUE,PETERBORO,HILLSBOROUGH,NH,1915662,Post Office,Peterboro Post Office,Hillsborough,42.8764567,-71.9510897,223,1,42.8764567,-71.9510897
PETERSBURG,PETERSBURGH,PETERSBURG(H),GA,ELBERT,,,Elbert,1795,1855,TRUE,6,44760,TRUE,60,TRUE,PETERSBURG,ELBERT,GA,332625,Populated Place,Petersburg,Elbert,34.1084467,-82.7206907,172,1,34.1084467,-82.7206907
PETERSBURG,PETERSBURGH,PETERSBURG(H),PA,ADAMS,,,Adams,1795,1832,TRUE,7,44763,TRUE,37,TRUE,PETERSBURG,ADAMS,PA,1213982,Populated Place,Petersburg,Adams,39.744544,-77.0880385,193,1,39.744544,-77.0880385
PINKNEYVILLE,PINCKNEYVILLE,PIN(C)KNEYVILLE,SC,UNION,,,Union,1795,1859,FALSE,7,45128,TRUE,64,TRUE,PINCKNEYVILLE,UNION,SC,1231655,Populated Place,Pinckneyville,Union,34.8429117,-81.4684276,150,1,34.8429117,-81.4684276
PITTSTOWN,,PITTSTOWN,NJ,HUNTERDON,,,Hunterdon,1795,,FALSE,0,45558,TRUE,,TRUE,PITTSTOWN,HUNTERDON,NJ,2802454,Post Office,Pittstown Post Office,Hunterdon,40.5862578,-74.9533293,114,1,40.5862578,-74.9533293
QUINCY,,QUINCY,MA,NORFOLK,,,Norfolk,1795,1908,TRUE,1,47284,TRUE,113,TRUE,QUINCY,NORFOLK,MA,1973538,Post Office,Quincy Post Office,Norfolk,42.2509833,-71.0016877,9,1,42.2509833,-71.0016877
SCIPIO,,SCIPIO,NY,CAYUGA,,,Cayuga,1795,1906,FALSE,3,51446,TRUE,111,TRUE,SCIPIO,CAYUGA,NY,964654,Populated Place,Scipio,Cayuga,42.7836809,-76.5591079,363,1,42.7836809,-76.5591079
SHEFFIELD,,SHEFFIELD,MA,BERKSHIRE,,,Berkshire,1795,,TRUE,0,52245,TRUE,,TRUE,SHEFFIELD,BERKSHIRE,MA,1978935,Post Office,Sheffield Post Office,Berkshire,42.1097784,-73.3542162,205,1,42.1097784,-73.3542162
STEUBEN,,STEUBEN,NY,HERKIMER,,,Herkimer,1795,1796,TRUE,9,55274,FALSE,1,FALSE,,,,,,,,,,,,,
SUNBURY,,SUNBURY,PA,NORTHUMBERLAND,,,Northumberland,1795,,TRUE,0,56048,TRUE,,TRUE,SUNBURY,NORTHUMBERLAND,PA,2772996,Post Office,Sunbury Post Office,Northumberland,40.8642362,-76.7920087,136,1,40.8642362,-76.7920087
TROY,,TROY,NY,RENSSELAER,,,Rensselaer,1795,,TRUE,0,58174,TRUE,,TRUE,TROY,RENSSELAER,NY,2795544,Post Office,Troy Post Office,Rensselaer,42.7314553,-73.6885975,9,1,42.7314553,-73.6885975
UNION,,UNION,NY,BROOME,,,Broome,1795,1803,TRUE,8,58752,TRUE,8,TRUE,UNION,BROOME,NY,979572,Civil,Town of Union,Broome,42.1258139,-76.0329564,303,1,42.1258139,-76.0329564
UNIONTOWN,,UNIONTOWN,PA,FAYETTE,,,Fayette,1795,,TRUE,0,58835,TRUE,,TRUE,UNIONTOWN,FAYETTE,PA,2768369,Post Office,Uniontown Post Office,Fayette,39.8984754,-79.723683,298,1,39.8984754,-79.723683
VASSALBORO,,VASSALBORO,ME,KENNEBEC,,,Kennebec,1795,,TRUE,0,59295,TRUE,,TRUE,VASSALBORO,KENNEBEC,ME,577702,Populated Place,Vassalboro,Kennebec,44.4592341,-69.6775451,54,1,44.4592341,-69.6775451
WALDO,,WALDO,ME,HANCOCK,,,Hancock/Waldo,1795,1906,TRUE,1,59976,FALSE,111,FALSE,,,,,,,,,,,,,
WATERBORO,,WATERBORO,ME,YORK,,,York,1795,,TRUE,0,60567,TRUE,,TRUE,WATERBORO,YORK,ME,1911241,Post Office,Waterboro Post Office,York,43.532174,-70.7187924,81,1,43.532174,-70.7187924
WESTFIELD,,WESTFIELD,MA,HAMPDEN,,,Hampden,1795,,TRUE,0,61957,TRUE,,TRUE,WESTFIELD,HAMPDEN,MA,1978569,Post Office,Westfield Post Office,Hampden,42.1137762,-72.7482365,45,1,42.1137762,-72.7482365
WILKESBARRE,WILKES-BARRE,WILKES(-)BARRE,PA,LUZERNE,,,Luzerne,1795,,TRUE,0,62694,TRUE,,TRUE,WILKESBARRE,LUZERNE,PA,1213654,Populated Place,Wilkesbarre,Luzerne,41.2459149,-75.8813075,167,1,41.2459149,-75.8813075
WINDHAM,,WINDHAM,CT,WINDHAM,,,Windham,1795,,TRUE,0,63047,TRUE,,TRUE,WINDHAM,WINDHAM,CT,1924847,Post Office,Windham Post Office,Windham,41.6999655,-72.1574621,83,1,41.6999655,-72.1574621
YARMOUTH,,YARMOUTH,MA,BARNSTABLE,,,Barnstable,1795,1957,TRUE,1,63906,TRUE,162,TRUE,YARMOUTH,BARNSTABLE,MA,615894,Populated Place,Yarmouth,Barnstable,41.7056656,-70.2286314,9,1,41.7056656,-70.2286314
BOURBONTOWN,,BOURBONTOWN,KY,BOURBON,,,Bourbon,1795,1800,TRUE,9,70079,FALSE,5,FALSE,,,,,,,,,,,,,
CANTWELL'S BRIDGE,CANTWELLS BRIDGE,CANTWELL'S BRIDGE,DE,NEW CASTLE,,,New Castle,1795,1855,TRUE,6,72614,TRUE,60,TRUE,CANTWELL'S BRIDGE,NEW CASTLE,DE,214404,Populated Place,Cantwell's Bridge,New Castle,39.45733,-75.66132,16,1,39.45733,-75.66132
CARTERSVILLE,,CARTERSVILLE,VA,CUMBERLAND,,,Cumberland,1795,1983,TRUE,1,72979,TRUE,188,TRUE,CARTERSVILLE,CUMBERLAND,VA,1494103,Post Office,Cartersville Post Office,Cumberland,37.6674,-78.09019,85,1,37.6674,-78.09019
CUMBERLAND,,CUMBERLAND,MD,ALLEGANY,,,Allegany,1795,,TRUE,0,77076,TRUE,,TRUE,CUMBERLAND,ALLEGANY,MD,1713286,Post Office,Cumberland Post Office,Allegany,39.65003,-78.75752,197,1,39.65003,-78.75752
GHOLSONVILLE,,GHOLSONVILLE,VA,BRUNSWICK,,,Brunswick,1795,1960,FALSE,1,84804,TRUE,165,TRUE,GHOLSONVILLE,BRUNSWICK,VA,1477347,Populated Place,Gholsonville,Brunswick,36.64765,-77.89527,110,1,36.64765,-77.89527
HANCOCK,,HANCOCK,MD,WASHINGTON,,,Washington,1795,,TRUE,0,87239,TRUE,,TRUE,HANCOCK,WASHINGTON,MD,1713620,Post Office,Hancock Post Office,Washington,39.70384,-78.18072,142,1,39.70384,-78.18072
HUNTSVILLE,,HUNTSVILLE,NC,YADKIN,,,Yadkin,1795,1907,TRUE,4,90301,TRUE,112,TRUE,HUNTSVILLE,YADKIN,NC,987275,Populated Place,Huntsville,Yadkin,36.08236,-80.5295,263,1,36.08236,-80.5295
IREDELL COURT HOUSE,IREDELL,IREDELL COURT HOUSE,NC,IREDELL,,,Iredell,1795,,TRUE,0,90833,TRUE,,TRUE,IREDELL,IREDELL,NC,1008565,Civil,Iredell County,Iredell,35.80703,-80.87344,240,,35.80703,-80.87344
LOUISVILLE,,LOUISVILLE,KY,JEFFERSON,,,Jefferson,1795,,TRUE,0,96071,TRUE,,TRUE,LOUISVILLE,JEFFERSON,KY,2460355,Post Office,Louisville Post Office,Jefferson,38.19586,-85.69566,145,1,38.19586,-85.69566
MILFORD,,MILFORD,DE,SUSSEX,,,Sussex,1795,,TRUE,0,99206,TRUE,,TRUE,MILFORD,SUSSEX,DE,2378939,Post Office,Milford Post Office,Sussex,38.91113,-75.43176,3,1,38.91113,-75.43176
MONTGOMERY COURT HOUSE,MONTGOMERY,MONTGOMERY COURT HOUSE,MD,MONTGOMERY,,,Montgomery,1795,1817,TRUE,5,100068,TRUE,22,TRUE,MONTGOMERY COURT HOUSE,MONTGOMERY,MD,586901,Populated Place,Montgomery Court House,Montgomery,39.084,-77.15276,139,1,39.084,-77.15276
MORGANTOWN,,MORGANTOWN,WV,MONONGALIA,,,Monongalia,1795,,TRUE,0,100318,TRUE,,TRUE,MORGANTOWN,MONONGALIA,WV,1728363,Post Office,Morgantown Post Office,Monongalia,39.62678,-79.95798,260,1,39.62678,-79.95798
MOUNT TURZAH,,MOUNT TURZAH,NC,PERSON,,,Person,1795,1881,TRUE,6,100817,TRUE,86,TRUE,MOUNT TIRZAH,PERSON,NC,1021561,Populated Place,Mount Tirzah,Person,36.28014,-78.90695,205,0.9166667,36.28014,-78.90695
MURFREESBORO,MURFREESBOROUGH,MURFREESBORO(UGH),NC,HERTFORD,,,Hertford,1795,,FALSE,0,101137,TRUE,,TRUE,MURFREESBORO,HERTFORD,NC,2505384,Post Office,Murfreesboro Post Office,Hertford,36.44297,-77.10128,27,1,36.44297,-77.10128
NEWPORT,,NEWPORT,MD,CHARLES,,,Charles,1795,1959,FALSE,1,102400,TRUE,164,TRUE,NEWPORT,CHARLES,MD,588703,Populated Place,Newport,Charles,38.41957,-76.9033,3,1,38.41957,-76.9033
OLDTOWN,,OLDTOWN,MD,ALLEGANY,,,Allegany,1795,,FALSE,0,103860,TRUE,,TRUE,OLDTOWN,ALLEGANY,MD,1713548,Post Office,Oldtown Post Office,Allegany,39.54145,-78.61002,171,1,39.54145,-78.61002
ORANGE COURTHOUSE,ORANGE,ORANGE COURTHOUSE,VA,ORANGE,,,Orange,1795,1890,TRUE,2,104159,TRUE,95,TRUE,ORANGE,ORANGE,VA,1496484,Post Office,Orange Post Office,Orange,38.24493,-78.1125,166,1,38.24493,-78.1125
PARIS,,PARIS,KY,BOURBON,,,Bourbon,1795,,TRUE,0,105101,TRUE,,TRUE,PARIS,BOURBON,KY,2793974,Post Office,Paris Post Office,Bourbon,38.21013,-84.25531,259,1,38.21013,-84.25531
